223,93
222,95
221,97
220,98
219,99
218,99
218,99
217,101
217,103
216,105
215,107
214,109
213,110
212,113
210,115
209,116
207,117
205,118
205,120
206,124
206,126
206,129
207,132
207,134
209,137
210,140
213,142
215,145
219,147
221,148
220,150
218,150
215,151
210,153
207,153
204,154
201,155
198,155
196,156
193,156
189,156
186,156
183,156
180,156
176,155
172,154
168,153
164,152
160,151
155,150
154,149
155,148
157,146
160,145
163,142
165,140
166,138
168,136
168,134
169,130
169,128
169,125
169,123
169,120
169,119
168,118
166,116
165,115
164,114
163,112
162,110
161,108
160,105
159,103
158,101
158,99
156,99
155,98
154,97
153,95
153,94
152,92
154,91
158,92
161,93
164,94
169,95
173,96
178,96
181,96
184,97
188,97
193,96
196,96
200,96
204,95
208,94
211,94
214,93
218,92
222,91
223,93
