0,750
0,756
115,756
231,756
348,756
464,756
580,756
580,750
568,750
555,750
531,750
513,750
494,750
473,750
449,750
426,750
404,750
380,750
359,750
338,750
317,750
294,750
270,750
257,750
250,750
250,748
250,745
250,741
249,737
247,733
245,729
243,726
242,722
241,720
240,716
240,713
240,710
241,707
240,703
238,700
238,697
238,697
236,698
234,698
229,698
225,699
222,699
219,699
216,698
211,698
210,697
209,697
209,698
209,700
210,703
210,706
210,710
209,714
209,717
209,721
209,724
209,728
209,733
209,735
209,738
208,741
209,743
209,745
210,747
211,750
204,750
198,750
190,750
181,750
173,750
167,750
162,750
163,747
164,745
165,743
165,740
165,738
164,733
165,728
165,724
165,721
165,718
164,714
164,711
164,707
164,704
164,700
165,699
164,697
164,697
162,698
157,698
153,699
150,699
147,698
144,698
139,698
136,697
136,697
136,699
135,701
134,704
133,707
133,710
134,712
133,716
133,720
132,722
131,725
129,729
127,733
125,737
124,741
124,744
124,747
125,750
125,750
121,750
112,750
99,750
87,750
72,750
54,750
36,750
19,750
6,750
0,750
