224,88
225,86
225,84
226,80
226,76
225,74
224,73
223,73
221,73
221,71
220,68
220,66
220,62
219,60
219,58
218,55
217,52
216,50
215,48
213,46
211,43
209,42
207,40
204,38
201,37
198,36
195,35
193,35
189,35
187,35
182,35
180,35
176,36
173,37
170,39
167,41
164,43
162,45
160,48
159,50
158,53
157,56
156,59
155,62
155,65
154,68
154,70
154,73
152,73
150,74
149,75
149,78
149,80
149,84
150,86
151,88
152,90
154,91
157,92
161,92
164,93
166,93
169,93
172,94
177,94
180,94
183,94
186,94
189,94
192,94
195,94
198,94
201,94
204,94
208,93
213,92
216,92
219,91
223,90
224,88
